"Downloaded on",05/26/2025,"18:02:01 EDT"
"Source Url",https://www.congress.gov/bill/119th-congress/house-concurrent-resolution/14/amendments?pageSize=250

,"Resize row height to view Amendment Text (Latest) as Excel may have collapsed cells with large texts."

Congress,"Amendment Number","Amends Bill","Amends Amendment",Sponsor,"Party of Sponsor","Number of Cosponsors","Purpose / Description","Amendment Text (Latest)","Amendment Text Version","Date Submitted","Date Proposed / Offered","Status of Amendment","Committee of Referral","Latest Action","Latest Action Date"
119,"S.Amdt. 1587","H.Con.Res. 14",,"Blunt Rochester, Lisa [Sen.-D-DE] (Submitted 04/03/2025)",Democratic,0,,"[Page S2232]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]

  SA 1587. Ms. BLUNT ROCHESTER submitted an amendment intended to be 
proposed by her to the concurrent resolution H. Con. Res. 14, 
establishing the congressional budget for the United States Government 
for fiscal year 2025 and setting forth the appropriate budgetary levels 
for fiscal years 2026 through 2034; which was ordered to lie on the 
table; as follows:

       At the appropriate place, insert the following:

     SEC. ___. DEFICIT-NEUTRAL RESERVE FUND RELATING TO PREVENTING 
                   MEDICAID CUTS TO CHILDREN WITH DISABILITIES.

       The Chairman of the Committee on the Budget of the Senate 
     may revise the allocations of a committee or committees, 
     aggregates, and other appropriate levels in this resolution, 
     and make adjustments to the pay-as-you-go ledger, for one or 
     more bills, joint resolutions, amendments, amendments between 
     the Houses, motions, or conference reports relating to health 
     care access, which may include legislation that blocks 
     Medicaid cuts that would compromise services to children with 
     disabilities, such as cuts to school-based services, respite 
     care, family peer support services, pre-vocational services, 
     or community transition services, by the amounts provided in 
     such legislation for those purposes, provided that such 
     legislation would not increase the deficit over the period of 
     the total of fiscal years 2025 through 2034.
                                 ______



",,04/03/2025,,"Senate amendment submitted",,,
119,"S.Amdt. 1586","H.Con.Res. 14",,"Blunt Rochester, Lisa [Sen.-D-DE] (Submitted 04/03/2025)",Democratic,0,,"[Page S2232]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]

  SA 1586. Ms. BLUNT ROCHESTER submitted an amendment intended to be 
proposed by her to the concurrent resolution H. Con. Res. 14, 
establishing the congressional budget for the United States Government 
for fiscal year 2025 and setting forth the appropriate budgetary levels 
for fiscal years 2026 through 2034; which was ordered to lie on the 
table; as follows:

       At the appropriate place, insert the following:

     SEC. ___. DEFICIT-NEUTRAL RESERVE FUND RELATING TO PREVENTING 
                   RESTRUCTURING OR DOWNSIZING OF THE DEPARTMENT 
                   OF HEALTH AND HUMAN SERVICES IN A MANNER THAT 
                   WOULD HARM AMERICANS WITH DISABILITIES.

       The Chairman of the Committee on the Budget of the Senate 
     may revise the allocations of a committee or committees, 
     aggregates, and other appropriate levels in this resolution, 
     and make adjustments to the pay-as-you-go ledger, for one or 
     more bills, joint resolutions, amendments, amendments between 
     the Houses, motions, or conference reports relating to the 
     Federal agencies, which may include legislation preventing a 
     reorganization of the Department of Health and Human Services 
     that would erode coordination of efforts to improve the 
     independence or inclusion of people with disabilities, such 
     as by splitting up across multiple agencies essential 
     programs to assist people with disabilities, by the amounts 
     provided in such legislation for those purposes, provided 
     that such legislation would not increase the deficit over the 
     period of the total of fiscal years 2025 through 2034.
                                 ______



",,04/03/2025,,"Senate amendment submitted",,,
119,"S.Amdt. 1585","H.Con.Res. 14",,"Blunt Rochester, Lisa [Sen.-D-DE] (Submitted 04/03/2025)",Democratic,0,,"[Pages S2231-S2232]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]

  SA 1585. Ms. BLUNT ROCHESTER submitted an amendment intended to be 
proposed by her to the concurrent resolution H. Con. Res. 14, 
establishing the congressional budget for the United States Government 
for fiscal year 2025 and setting forth the appropriate budgetary levels 
for fiscal years 2026 through 2034; which was ordered to lie on the 
table; as follows:

       At the appropriate place, insert the following:

     SEC. ___. DEFICIT-NEUTRAL RESERVE FUND RELATING TO PREVENTING 
                   THE INDISCRIMINATE TERMINATION OF SCIENTISTS, 
                   EMERGENCY PREPAREDNESS STAFF, FRONTLINE HEALTH 
                   CARE WORKERS, DRUG AND MEDICAL DEVICE 
                   REVIEWERS, AND OTHER FEDERAL EMPLOYEES AT THE 
                   DEPARTMENT OF HEALTH AND HUMAN SERVICES WHO 
                   PROTECT THE HEALTH AND SAFETY OF AMERICANS.

       The Chairman of the Committee on the Budget of the Senate 
     may revise the allocations of a committee or committees, 
     aggregates, and other appropriate levels in this resolution, 
     and make adjustments to the pay-as-you-go ledger, for one or 
     more bills, joint resolutions, amendments, amendments between 
     the Houses, motions, or conference reports relating to the 
     Federal workforce, which may include preventing the 
     indiscriminate termination of scientists, emergency 
     preparedness staff, frontline health

[[Page S2232]]

     care workers, drug and medical device reviewers, or other 
     Federal employees at the Department of Health and Human 
     Services who protect the health and safety of Americans, by 
     the amounts provided in such legislation for those purposes, 
     provided that such legislation would not increase the deficit 
     over the period of the total of fiscal years 2025 through 
     2034.
                                 ______



",,04/03/2025,,"Senate amendment submitted",,,
119,"S.Amdt. 1584","H.Con.Res. 14",,"Blunt Rochester, Lisa [Sen.-D-DE] (Submitted 04/03/2025)",Democratic,8,,"[Page S2231]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]

  SA 1584. Ms. BLUNT ROCHESTER (for herself, Mr. Blumenthal, Ms. Cortez 
Masto, and Mr. Van Hollen) submitted an amendment intended to be 
proposed by her to the concurrent resolution H. Con. Res. 14, 
establishing the congressional budget for the United States Government 
for fiscal year 2025 and setting forth the appropriate budgetary levels 
for fiscal years 2026 through 2034; which was ordered to lie on the 
table; as follows:

       At the appropriate place, insert the following:

     SEC. ___. DEFICIT-NEUTRAL RESERVE FUND RELATING TO BLOCKING 
                   FUNDING CUTS TO FOOD BANKS THAT PROVIDE FOOD 
                   AID TO VULNERABLE AMERICANS.

       The Chairman of the Committee on the Budget of the Senate 
     may revise the allocations of a committee or committees, 
     aggregates, and other appropriate levels in this resolution, 
     and make adjustments to the pay-as-you-go ledger, for one or 
     more bills, joint resolutions, amendments, amendments between 
     the Houses, motions, or conference reports relating to food 
     aid, which may include legislation that preserves food access 
     to children, low-income Americans, or Americans in rural 
     areas, including by blocking cuts to the Local Food Purchase 
     Assistance Cooperative Agreement Program that enables food 
     banks to purchase fresh foods from local farmers, by the 
     amounts provided in such legislation for those purposes, 
     provided that such legislation would not increase the deficit 
     over the period of the total of fiscal years 2025 through 
     2034.
                                 ______



",,04/03/2025,,"Senate amendment submitted",,,
119,"S.Amdt. 1583","H.Con.Res. 14",,"Blunt Rochester, Lisa [Sen.-D-DE] (Submitted 04/03/2025)",Democratic,11,,"[Page S2231]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]

  SA 1583. Ms. BLUNT ROCHESTER (for herself, Mr. Blumenthal, and Ms. 
Cortez Masto) submitted an amendment intended to be proposed by her to 
the concurrent resolution H. Con. Res. 14, establishing the 
congressional budget for the United States Government for fiscal year 
2025 and setting forth the appropriate budgetary levels for fiscal 
years 2026 through 2034; which was ordered to lie on the table; as 
follows:

       At the appropriate place, insert the following:

     SEC. ___. DEFICIT-NEUTRAL RESERVE FUND RELATING TO PRESERVING 
                   FUNDING FOR THE UNITED STATES FIRE 
                   ADMINISTRATION, WHICH INCLUDES FUNDING FOR THE 
                   NATIONAL FIRE ACADEMY.

       The Chairman of the Committee on the Budget of the Senate 
     may revise the allocations of a committee or committees, 
     aggregates, and other appropriate levels in this resolution, 
     and make adjustments to the pay-as-you-go ledger, for one or 
     more bills, joint resolutions, amendments, amendments between 
     the Houses, motions, or conference reports relating to 
     preserving funding for the United States Fire Administration, 
     which funds the National Fire Academy under the Federal 
     Emergency Management Agency, which has seen the cancellation 
     of critical emergency response trainings that will impact the 
     ability of firefighters, emergency medical services 
     providers, and other first responders nationwide to address 
     fires, forest fires, hazardous materials incidents, 
     explosions, arson, and other disasters, by the amounts 
     provided in such legislation for those purposes, provided 
     that such legislation would not increase the deficit over the 
     period of the total of fiscal years 2025 through 2034.
                                 ______



",,04/03/2025,,"Senate amendment submitted",,,
119,"S.Amdt. 1582","H.Con.Res. 14",,"Cortez Masto, Catherine [Sen.-D-NV] (Submitted 04/03/2025)",Democratic,0,,"[Page S2231]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]

  SA 1582. Ms. CORTEZ MASTO submitted an amendment intended to be 
proposed by her to the concurrent resolution H. Con. Res. 14, 
establishing the congressional budget for the United States Government 
for fiscal year 2025 and setting forth the appropriate budgetary levels 
for fiscal years 2026 through 2034; which was ordered to lie on the 
table; as follows:

       At the appropriate place in title IV, add the following:

     SEC. 4___. POINT OF ORDER AGAINST FUNDING THE DETENTION OF 
                   CHILDREN AT GUANTANAMO BAY.

       (a) Point of Order.--It shall not be in order in the Senate 
     to consider any bill, joint resolution, motion, amendment, 
     amendment between the Houses, or conference report that funds 
     the detention of children at United States Naval Station, 
     Guantanamo Bay, Cuba.
       (b) Waiver and Appeal.--Subsection (a) may be waived or 
     suspended in the Senate only by an affirmative vote of three-
     fifths of the Members, duly chosen and sworn. An affirmative 
     vote of three-fifths of the Members of the Senate, duly 
     chosen and sworn, shall be required to sustain an appeal of 
     the ruling of the Chair on a point of order raised under 
     subsection (a).
                                 ______



",,04/03/2025,,"Senate amendment submitted",,,
119,"S.Amdt. 1581","H.Con.Res. 14",,"Cortez Masto, Catherine [Sen.-D-NV] (Submitted 04/03/2025)",Democratic,0,,"[Page S2231]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]

  SA 1581. Ms. CORTEZ MASTO submitted an amendment intended to be 
proposed by her to the concurrent resolution H. Con. Res. 14, 
establishing the congressional budget for the United States Government 
for fiscal year 2025 and setting forth the appropriate budgetary levels 
for fiscal years 2026 through 2034; which was ordered to lie on the 
table; as follows:

       At the appropriate place in title IV, add the following:

     SEC. 4___. POINT OF ORDER AGAINST FUNDING THE DEPORTATION OF 
                   CHILDREN WHO ARE UNITED STATES CITIZENS.

       (a) Point of Order.--It shall not be in order in the Senate 
     to consider any bill, joint resolution, motion, amendment, 
     amendment between the Houses, or conference report that funds 
     the deportation of children who are United States citizens.
       (b) Waiver and Appeal.--Subsection (a) may be waived or 
     suspended in the Senate only by an affirmative vote of three-
     fifths of the Members, duly chosen and sworn. An affirmative 
     vote of three-fifths of the Members of the Senate, duly 
     chosen and sworn, shall be required to sustain an appeal of 
     the ruling of the Chair on a point of order raised under 
     subsection (a).
                                 ______



",,04/03/2025,,"Senate amendment submitted",,,
119,"S.Amdt. 1580","H.Con.Res. 14",,"Cortez Masto, Catherine [Sen.-D-NV] (Submitted 04/03/2025)",Democratic,0,,"[Page S2231]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]

  SA 1580. Ms. CORTEZ MASTO submitted an amendment intended to be 
proposed by her to the concurrent resolution H. Con. Res. 14, 
establishing the congressional budget for the United States Government 
for fiscal year 2025 and setting forth the appropriate budgetary levels 
for fiscal years 2026 through 2034; which was ordered to lie on the 
table; as follows:

       At the appropriate place in title IV, add the following:

     SEC. 4___. POINT OF ORDER AGAINST FUNDING FOR CAGES FOR 
                   IMMIGRANT CHILDREN.

       (a) Point of Order.--It shall not be in order in the Senate 
     to consider any bill, joint resolution, motion, amendment, 
     amendment between the Houses, or conference report that funds 
     cages for immigrant children.
       (b) Waiver and Appeal.--Subsection (a) may be waived or 
     suspended in the Senate only by an affirmative vote of three-
     fifths of the Members, duly chosen and sworn. An affirmative 
     vote of three-fifths of the Members of the Senate, duly 
     chosen and sworn, shall be required to sustain an appeal of 
     the ruling of the Chair on a point of order raised under 
     subsection (a).
                                 ______



",,04/03/2025,,"Senate amendment submitted",,,
119,"S.Amdt. 1579","H.Con.Res. 14",,"Cortez Masto, Catherine [Sen.-D-NV] (Submitted 04/03/2025)",Democratic,0,,"[Page S2231]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]

  SA 1579. Ms. CORTEZ MASTO submitted an amendment intended to be 
proposed by her to the concurrent resolution H. Con. Res. 14, 
establishing the congressional budget for the United States Government 
for fiscal year 2025 and setting forth the appropriate budgetary levels 
for fiscal years 2026 through 2034; which was ordered to lie on the 
table; as follows:

       At the end of title III, add the following:

     SEC. 3___. DEFICIT-NEUTRAL RESERVE FUND RELATING TO 
                   CONDEMNING JANUARY 6 PARDONS.

       The Chairman of the Committee on the Budget of the Senate 
     may revise the allocations of a committee or committees, 
     aggregates, and other appropriate levels in this resolution, 
     and make adjustments to the pay-as-you-go ledger, for one or 
     more bills, joint resolutions, amendments, amendments between 
     the Houses, motions, or conference reports relating to 
     supporting law enforcement, which may include condemning 
     recent pardons of individuals who assaulted police officers 
     on January 6, 2021, by the amounts provided in such 
     legislation for those purposes, provided that such 
     legislation would not increase the deficit over the period of 
     the total of fiscal years 2025 through 2034.
                                 ______



",,04/03/2025,,"Senate amendment submitted",,,
119,"S.Amdt. 1578","H.Con.Res. 14",,"Cortez Masto, Catherine [Sen.-D-NV] (Submitted 04/03/2025)",Democratic,0,,"[Pages S2230-S2231]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]

  SA 1578. Ms. CORTEZ MASTO submitted an amendment intended to be 
proposed by her to the concurrent resolution H. Con. Res. 14, 
establishing the congressional budget for the United States Government 
for fiscal year 2025 and setting forth the appropriate budgetary levels 
for fiscal years 2026 through 2034; which was ordered to lie on the 
table; as follows:

       At the end of title III, add the following:

     SEC. 3___. DEFICIT-NEUTRAL RESERVE FUND RELATING TO RURAL AND 
                   TRIBAL LAW ENFORCEMENT.

       The Chairman of the Committee on the Budget of the Senate 
     may revise the allocations of a committee or committees, 
     aggregates, and other appropriate levels in this resolution, 
     and make adjustments to the pay-as-you-go ledger, for one or 
     more bills, joint resolutions, amendments, amendments between 
     the Houses, motions, or conference reports relating to 
     supporting rural and

[[Page S2231]]

     Tribal law enforcement, which may include preventing the 
     diversion of law enforcement away from rural areas or Tribal 
     lands, by the amounts provided in such legislation for those 
     purposes, provided that such legislation would not increase 
     the deficit over the period of the total of fiscal years 2025 
     through 2034.
                                 ______



",,04/03/2025,,"Senate amendment submitted",,,
119,"S.Amdt. 1577","H.Con.Res. 14",,"Cortez Masto, Catherine [Sen.-D-NV] (Submitted 04/03/2025)",Democratic,0,,"[Page S2230]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]

  SA 1577. Ms. CORTEZ MASTO submitted an amendment intended to be 
proposed by her to the concurrent resolution H. Con. Res. 14, 
establishing the congressional budget for the United States Government 
for fiscal year 2025 and setting forth the appropriate budgetary levels 
for fiscal years 2026 through 2034; which was ordered to lie on the 
table; as follows:

       At the end of title III, add the following:

     SEC. 3___. DEFICIT-NEUTRAL RESERVE FUND RELATING TO 
                   IMMIGRATION ENFORCEMENT AGAINST DREAMERS.

       The Chairman of the Committee on the Budget of the Senate 
     may revise the allocations of a committee or committees, 
     aggregates, and other appropriate levels in this resolution, 
     and make adjustments to the pay-as-you-go ledger, for one or 
     more bills, joint resolutions, amendments, amendments between 
     the Houses, motions, or conference reports relating to 
     immigration enforcement, which may include prohibiting 
     immigration enforcement against Dreamers with no criminal 
     record or who do not pose a threat to public safety, by the 
     amounts provided in such legislation for those purposes, 
     provided that such legislation would not increase the deficit 
     over the period of the total of fiscal years 2025 through 
     2034.
                                 ______



",,04/03/2025,,"Senate amendment submitted",,,
119,"S.Amdt. 1576","H.Con.Res. 14",,"Cortez Masto, Catherine [Sen.-D-NV] (Submitted 04/03/2025)",Democratic,0,,"[Page S2230]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]

  SA 1576. Ms. CORTEZ MASTO submitted an amendment intended to be 
proposed by her to the concurrent resolution H. Con. Res. 14, 
establishing the congressional budget for the United States Government 
for fiscal year 2025 and setting forth the appropriate budgetary levels 
for fiscal years 2026 through 2034; which was ordered to lie on the 
table; as follows:

       At the appropriate place in title IV, insert the following:

     SEC. 4___. POINT OF ORDER AGAINST FUNDING IMMIGRATION 
                   ENFORCEMENT MEASURES THAT NEGATIVELY IMPACT THE 
                   UNITED STATES TRAVEL AND TOURISM INDUSTRY.

       (a) Point of Order.--It shall not be in order in the Senate 
     to consider any bill, joint resolution, motion, amendment, 
     amendment between the Houses, or conference report that funds 
     immigration enforcement measures that negatively impact the 
     United States travel and tourism industry.
       (b) Waiver and Appeal.--Subsection (a) may be waived or 
     suspended in the Senate only by an affirmative vote of three-
     fifths of the Members, duly chosen and sworn. An affirmative 
     vote of three-fifths of the Members of the Senate, duly 
     chosen and sworn, shall be required to sustain an appeal of 
     the ruling of the Chair on a point of order raised under 
     subsection (a).
                                 ______



",,04/03/2025,,"Senate amendment submitted",,,
119,"S.Amdt. 1575","H.Con.Res. 14",,"Cortez Masto, Catherine [Sen.-D-NV] (Submitted 04/03/2025)",Democratic,0,,"[Page S2230]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]

  SA 1575. Ms. CORTEZ MASTO submitted an amendment intended to be 
proposed by her to the concurrent resolution H. Con. Res. 14, 
establishing the congressional budget for the United States Government 
for fiscal year 2025 and setting forth the appropriate budgetary levels 
for fiscal years 2026 through 2034; which was ordered to lie on the 
table; as follows:

       At the appropriate place in title IV, add the following:

     SEC. 4___. POINT OF ORDER AGAINST FUNDING IMMIGRATION 
                   ENFORCEMENT ACTIONS THAT WOULD RESULT IN HIGHER 
                   BEEF PRICES FOR AMERICAN CONSUMERS.

       (a) Point of Order.--It shall not be in order in the Senate 
     to consider any bill, joint resolution, motion, amendment, 
     amendment between the Houses, or conference report that funds 
     immigration enforcement actions that would result in higher 
     beef prices for American consumers.
       (b) Waiver and Appeal.--Subsection (a) may be waived or 
     suspended in the Senate only by an affirmative vote of three-
     fifths of the Members, duly chosen and sworn. An affirmative 
     vote of three-fifths of the Members of the Senate, duly 
     chosen and sworn, shall be required to sustain an appeal of 
     the ruling of the Chair on a point of order raised under 
     subsection (a).
                                 ______



",,04/03/2025,,"Senate amendment submitted",,,
119,"S.Amdt. 1574","H.Con.Res. 14",,"Cortez Masto, Catherine [Sen.-D-NV] (Submitted 04/03/2025)",Democratic,0,,"[Page S2230]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]

  SA 1574. Ms. CORTEZ MASTO submitted an amendment intended to be 
proposed by her to the concurrent resolution H. Con. Res. 14, 
establishing the congressional budget for the United States Government 
for fiscal year 2025 and setting forth the appropriate budgetary levels 
for fiscal years 2026 through 2034; which was ordered to lie on the 
table; as follows:

       At the appropriate place in title IV, add the following:

     SEC. 4___. POINT OF ORDER AGAINST FUNDING IMMIGRATION 
                   ENFORCEMENT THAT INCREASES THE PRICE OF MILK.

       (a) Point of Order.--It shall not be in order in the Senate 
     to consider any bill, joint resolution, motion, amendment, 
     amendment between the Houses, or conference report that funds 
     immigration enforcement actions that would result in higher 
     milk prices for American consumers.
       (b) Waiver and Appeal.--Subsection (a) may be waived or 
     suspended in the Senate only by an affirmative vote of three-
     fifths of the Members, duly chosen and sworn. An affirmative 
     vote of three-fifths of the Members of the Senate, duly 
     chosen and sworn, shall be required to sustain an appeal of 
     the ruling of the Chair on a point of order raised under 
     subsection (a).
                                 ______



",,04/03/2025,,"Senate amendment submitted",,,
119,"S.Amdt. 1573","H.Con.Res. 14",,"Cortez Masto, Catherine [Sen.-D-NV] (Submitted 04/03/2025)",Democratic,0,,"[Page S2230]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]

  SA 1573. Ms. CORTEZ MASTO submitted an amendment intended to be 
proposed by her to the concurrent resolution H. Con. Res. 14, 
establishing the congressional budget for the United States Government 
for fiscal year 2025 and setting forth the appropriate budgetary levels 
for fiscal years 2026 through 2034; which was ordered to lie on the 
table; as follows:

       At the appropriate place in title IV, add the following:

     SEC. 4___. POINT OF ORDER AGAINST FUNDING IMMIGRATION 
                   ENFORCEMENT ACTIONS THAT WOULD RESULT IN HIGHER 
                   EGG PRICES FOR AMERICAN CONSUMERS.

       (a) Point of Order.--It shall not be in order in the Senate 
     to consider any bill, joint resolution, motion, amendment, 
     amendment between the Houses, or conference report that funds 
     immigration enforcement actions that would result in higher 
     egg prices for American consumers.
       (b) Waiver and Appeal.--Subsection (a) may be waived or 
     suspended in the Senate only by an affirmative vote of three-
     fifths of the Members, duly chosen and sworn. An affirmative 
     vote of three-fifths of the Members of the Senate, duly 
     chosen and sworn, shall be required to sustain an appeal of 
     the ruling of the Chair on a point of order raised under 
     subsection (a).
                                 ______



",,04/03/2025,,"Senate amendment submitted",,,
119,"S.Amdt. 1572","H.Con.Res. 14",,"Cortez Masto, Catherine [Sen.-D-NV] (Submitted 04/03/2025)",Democratic,0,,"[Page S2230]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]

  SA 1572. Ms. CORTEZ MASTO submitted an amendment intended to be 
proposed by her to the concurrent resolution H. Con. Res. 14, 
establishing the congressional budget for the United States Government 
for fiscal year 2025 and setting forth the appropriate budgetary levels 
for fiscal years 2026 through 2034; which was ordered to lie on the 
table; as follows:

       At the appropriate place in title IV, add the following:

     SEC. 4___. POINT OF ORDER AGAINST FUNDING IMMIGRATION 
                   ENFORCEMENT ACTIONS AT SCHOOLS.

       (a) Point of Order.--It shall not be in order in the Senate 
     to consider any bill, joint resolution, motion, amendment, 
     amendment between the Houses, or conference report that funds 
     immigration enforcement actions at schools.
       (b) Waiver and Appeal.--Subsection (a) may be waived or 
     suspended in the Senate only by an affirmative vote of three-
     fifths of the Members, duly chosen and sworn. An affirmative 
     vote of three-fifths of the Members of the Senate, duly 
     chosen and sworn, shall be required to sustain an appeal of 
     the ruling of the Chair on a point of order raised under 
     subsection (a).
                                 ______



",,04/03/2025,,"Senate amendment submitted",,,
119,"S.Amdt. 1571","H.Con.Res. 14",,"Cortez Masto, Catherine [Sen.-D-NV] (Submitted 04/03/2025)",Democratic,0,,"[Pages S2229-S2230]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]

  SA 1571. Ms. CORTEZ MASTO submitted an amendment intended to be

[[Page S2230]]

proposed by her to the concurrent resolution H. Con. Res. 14, 
establishing the congressional budget for the United States Government 
for fiscal year 2025 and setting forth the appropriate budgetary levels 
for fiscal years 2026 through 2034; which was ordered to lie on the 
table; as follows:

       At the appropriate place in title IV, add the following:

     SEC. 4___. POINT OF ORDER AGAINST FUNDING IMMIGRATION 
                   ENFORCEMENT ACTIONS AT CHURCHES OR OTHER HOUSES 
                   OF WORSHIP.

       (a) Point of Order.--It shall not be in order in the Senate 
     to consider any bill, joint resolution, motion, amendment, 
     amendment between the Houses, or conference report that funds 
     immigration enforcement actions at churches or other houses 
     of worship.
       (b) Waiver and Appeal.--Subsection (a) may be waived or 
     suspended in the Senate only by an affirmative vote of three-
     fifths of the Members, duly chosen and sworn. An affirmative 
     vote of three-fifths of the Members of the Senate, duly 
     chosen and sworn, shall be required to sustain an appeal of 
     the ruling of the Chair on a point of order raised under 
     subsection (a).
                                 ______



",,04/03/2025,,"Senate amendment submitted",,,
119,"S.Amdt. 1570","H.Con.Res. 14",,"Cortez Masto, Catherine [Sen.-D-NV] (Submitted 04/03/2025)",Democratic,0,,"[Page S2229]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]

  SA 1570. Ms. CORTEZ MASTO submitted an amendment intended to be 
proposed by her to the concurrent resolution H. Con. Res. 14, 
establishing the congressional budget for the United States Government 
for fiscal year 2025 and setting forth the appropriate budgetary levels 
for fiscal years 2026 through 2034; which was ordered to lie on the 
table; as follows:

       At the appropriate place in title IV, add the following:

     SEC. 4___. POINT OF ORDER AGAINST FUNDING IMMIGRATION 
                   ENFORCEMENT ACTIONS AT HOSPITALS.

       (a) Point of Order.--It shall not be in order in the Senate 
     to consider any bill, joint resolution, motion, amendment, 
     amendment between the Houses, or conference report that funds 
     immigration enforcement actions at hospitals.
       (b) Waiver and Appeal.--Subsection (a) may be waived or 
     suspended in the Senate only by an affirmative vote of three-
     fifths of the Members, duly chosen and sworn. An affirmative 
     vote of three-fifths of the Members of the Senate, duly 
     chosen and sworn, shall be required to sustain an appeal of 
     the ruling of the Chair on a point of order raised under 
     subsection (a).
                                 ______



",,04/03/2025,,"Senate amendment submitted",,,
119,"S.Amdt. 1569","H.Con.Res. 14",,"Cortez Masto, Catherine [Sen.-D-NV] (Submitted 04/03/2025)",Democratic,0,,"[Page S2229]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]

  SA 1569. Ms. CORTEZ MASTO submitted an amendment intended to be 
proposed by her to the concurrent resolution H. Con. Res. 14, 
establishing the congressional budget for the United States Government 
for fiscal year 2025 and setting forth the appropriate budgetary levels 
for fiscal years 2026 through 2034; which was ordered to lie on the 
table; as follows:

       At the appropriate place in title IV, add the following:

     SEC. 4___. POINT OF ORDER AGAINST LIMITING THE ABILITY OF 
                   FEDERAL LAW ENFORCEMENT TO INVESTIGATE DRUG 
                   TRAFFICKING AND HUMAN TRAFFICKING.

       (a) Point of Order.--It shall not be in order in the Senate 
     to consider any bill, joint resolution, motion, amendment, 
     amendment between the Houses, or conference report that 
     limits the ability of Federal law enforcement to engage in a 
     core mission of investigating drug trafficking and human 
     trafficking in order to assist with immigration enforcement.
       (b) Waiver and Appeal.--Subsection (a) may be waived or 
     suspended in the Senate only by an affirmative vote of three-
     fifths of the Members, duly chosen and sworn. An affirmative 
     vote of three-fifths of the Members of the Senate, duly 
     chosen and sworn, shall be required to sustain an appeal of 
     the ruling of the Chair on a point of order raised under 
     subsection (a).
                                 ______



",,04/03/2025,,"Senate amendment submitted",,,
119,"S.Amdt. 1568","H.Con.Res. 14",,"Cortez Masto, Catherine [Sen.-D-NV] (Submitted 04/03/2025)",Democratic,0,,"[Page S2229]
From the Congressional Record Online through the Government Publishing Office [www.gpo.gov]

  SA 1568. Ms. CORTEZ MASTO submitted an amendment intended to be 
proposed by her to the concurrent resolution H. Con. Res. 14, 
establishing the congressional budget for the United States Government 
for fiscal year 2025 and setting forth the appropriate budgetary levels 
for fiscal years 2026 through 2034; which was ordered to lie on the 
table; as follows:

       At the end of title III, add the following:

     SEC. 3___. DEFICIT-NEUTRAL RESERVE FUND RELATING TO 
                   PROHIBITING IMMIGRATION ENFORCEMENT ACTIONS 
                   AGAINST HUMAN TRAFFICKING VICTIMS.

       The Chairman of the Committee on the Budget of the Senate 
     may revise the allocations of a committee or committees, 
     aggregates, and other appropriate levels in this resolution, 
     and make adjustments to the pay-as-you-go ledger, for one or 
     more bills, joint resolutions, amendments, amendments between 
     the Houses, motions, or conference reports relating to 
     immigration enforcement, which may include prohibiting 
     immigration enforcement actions against human trafficking 
     victims who have no criminal record and are not a threat to 
     public safety, by the amounts provided in such legislation 
     for those purposes, provided that such legislation would not 
     increase the deficit over the period of the total of fiscal 
     years 2025 through 2034.
                                 ______



",,04/03/2025,,"Senate amendment submitted",,,
